SABC,D,Status,Use,Code Length,Area Type,Notes,Date,Changes
2128,,Designated,Geographic expansion,,,,,
2129,,Designated,Geographic expansion,,,,,
2130,,Designated,Geographic expansion,,,,,
2131,,Designated,Geographic expansion,,,,,
2132,,Designated,Geographic expansion,,,,,
2133,,Designated,Geographic expansion,,,,,
2134,,Designated,Geographic expansion,,,,,
2135,,Designated,Geographic expansion,,,,,
2136,,Designated,Geographic expansion,,,,,
2137,,Designated,Geographic expansion,,,,,
2138,,Designated,Geographic expansion,,,,,
2139,,Designated,Geographic expansion,,,,,
2140,,Designated,Geographic expansion,,,,,
2141,,Designated,Geographic expansion,,,,,
2142,,Designated,Geographic expansion,,,,,
2143,,Designated,Geographic expansion,,,,,
2144,,Designated,Geographic expansion,,,,,
2145,,Designated,Geographic expansion,,,,,
2146,,Designated,Geographic expansion,,,,,
2147,,Designated,Geographic expansion,,,,,
2148,,Designated,Geographic expansion,,,,,
2149,,Designated,Geographic expansion,,,,,
2150,,Designated,Geographic expansion,,,,,
2151,,Designated,Geographic expansion,,,,,
2152,,Designated,Geographic expansion,,,,,
2153,,Designated,Geographic expansion,,,,,
2154,,Designated,Geographic expansion,,,,,
2155,,Designated,Geographic expansion,,,,,
2156,,Designated,Geographic expansion,,,,,
2157,,Designated,Geographic expansion,,,,,
2158,,Designated,Geographic expansion,,,,,
2159,,Designated,Geographic expansion,,,,,
2160,,Designated,Geographic expansion,,,,,
2161,,Designated,Geographic expansion,,,,,
2162,,Designated,Geographic expansion,,,,,
2163,,Designated,Geographic expansion,,,,,
2164,,Designated,Geographic expansion,,,,,
2165,,Designated,Geographic expansion,,,,,
2166,,Designated,Geographic expansion,,,,,
2167,,Designated,Geographic expansion,,,,,
2168,,Designated,Geographic expansion,,,,,
2169,,Designated,Geographic expansion,,,,,
2170,,Designated,Geographic expansion,,,,,
2171,,Designated,Geographic expansion,,,,,
2172,,Designated,Geographic expansion,,,,,
2173,,Designated,Geographic expansion,,,,,
2174,,Designated,Geographic expansion,,,,,
2175,,Designated,Geographic expansion,,,,,
2176,,Designated,Geographic expansion,,,,,
2177,,Designated,Geographic expansion,,,,,
2178,,Designated,Geographic expansion,,,,,
2179,,Designated,Geographic expansion,,,,,
2180,,Designated,Geographic expansion,,,,,
2181,,Designated,Geographic expansion,,,,,
2182,,Designated,Geographic expansion,,,,,
2183,,Designated,Geographic expansion,,,,,
2184,,Designated,Geographic expansion,,,,,
2185,,Designated,Geographic expansion,,,,,
2186,,Designated,Geographic expansion,,,,,
2187,,Designated,Geographic expansion,,,,,
2188,,Designated,Geographic expansion,,,,,
2189,,Designated,Geographic expansion,,,,,
2190,,Designated,Geographic expansion,,,,,
2191,,Designated,Geographic expansion,,,,,
2192,,Designated,Geographic expansion,,,,,
2193,,Designated,Geographic expansion,,,,,
2194,,Designated,Geographic expansion,,,,,
2195,,Designated,Geographic expansion,,,,,
2196,,Designated,Geographic expansion,,,,,
2197,,Designated,Geographic expansion,,,,,
2198,,Designated,Geographic expansion,,,,,
2199,,Designated,Unusable (Emergency Services),,,,,FIXED SPELLING/NAMING: incorrect 'Geographic expansion (Emergency Services)' found.
2200,,Designated,Geographic expansion,,,,,
2201,,Designated,Geographic expansion,,,,,
2202,,Designated,Geographic expansion,,,,,
2203,,Designated,Geographic expansion,,,,,
2204,,Designated,Geographic expansion,,,,,
2205,,Designated,Geographic expansion,,,,,
2206,,Designated,Geographic expansion,,,,,
2207,,Designated,Geographic expansion,,,,,
2208,,Designated,Geographic expansion,,,,,
2209,,Designated,Geographic expansion,,,,,
2210,,Designated,Geographic expansion,,,,,
2211,,Designated,Geographic expansion,,,,,
2212,,Designated,Geographic expansion,,,,,
2213,,Designated,Geographic expansion,,,,,
2214,,Designated,Geographic expansion,,,,,
2215,,Designated,Geographic expansion,,,,,
2216,,Designated,Geographic expansion,,,,,
2217,,Designated,Geographic expansion,,,,,
2218,,Designated,Geographic expansion,,,,,
2219,,Designated,Geographic expansion,,,,,
2220,,Designated,Geographic expansion,,,,,
2221,,Designated,Geographic expansion,,,,,
2222,,Designated,Geographic expansion,,,,,
2223,,Designated,Geographic expansion,,,,,
2224,,Designated,Geographic expansion,,,,,
2225,,Designated,Geographic expansion,,,,,
2226,,Designated,Geographic expansion,,,,,
2227,,Designated,Geographic expansion,,,,,
2228,,Designated,Geographic expansion,,,,,
2229,,Designated,Geographic expansion,,,,,
2230,,Designated,Geographic expansion,,,,,
2231,,Designated,Geographic expansion,,,,,
2232,,Designated,Geographic expansion,,,,,
2233,,Designated,Geographic expansion,,,,,
2234,,Designated,Geographic expansion,,,,,
2235,,Designated,Geographic expansion,,,,,
2236,,Designated,Geographic expansion,,,,,
2237,,Designated,Geographic expansion,,,,,
2238,,Designated,Geographic expansion,,,,,
2239,,Designated,Geographic expansion,,,,,
2240,,Designated,Geographic expansion,,,,,
2241,,Designated,Geographic expansion,,,,,
2242,,Designated,Geographic expansion,,,,,
2243,,Designated,Geographic expansion,,,,,
2244,,Designated,Geographic expansion,,,,,
2245,,Designated,Geographic expansion,,,,,
2246,,Designated,Geographic expansion,,,,,
2247,,Designated,Geographic expansion,,,,,
2248,,Designated,Geographic expansion,,,,,
2249,,Designated,Geographic expansion,,,,,
2250,,Designated,Geographic expansion,,,,,
2251,,Designated,Geographic expansion,,,,,
2252,,Designated,Geographic expansion,,,,,
2253,,Designated,Geographic expansion,,,,,
2254,,Designated,Geographic expansion,,,,,
2255,,Designated,Geographic expansion,,,,,
2256,,Designated,Geographic expansion,,,,,
2257,,Designated,Geographic expansion,,,,,
2258,,Designated,Geographic expansion,,,,,
2259,,Designated,Geographic expansion,,,,,
2260,,Designated,Geographic expansion,,,,,
2261,,Designated,Geographic expansion,,,,,
2262,,Designated,Geographic expansion,,,,,
2263,,Designated,Geographic expansion,,,,,
2264,,Designated,Geographic expansion,,,,,
2265,,Designated,Geographic expansion,,,,,
2266,,Designated,Geographic expansion,,,,,
2267,,Designated,Geographic expansion,,,,,
2268,,Designated,Geographic expansion,,,,,
2269,,Designated,Geographic expansion,,,,,
2270,,Designated,Geographic expansion,,,,,
2271,,Designated,Geographic expansion,,,,,
2272,,Designated,Geographic expansion,,,,,
2273,,Designated,Geographic expansion,,,,,
2274,,Designated,Geographic expansion,,,,,
2275,,Designated,Geographic expansion,,,,,
2276,,Designated,Geographic expansion,,,,,
2277,,Designated,Geographic expansion,,,,,
2278,,Designated,Geographic expansion,,,,,
2279,,Designated,Geographic expansion,,,,,
2280,,Designated,Geographic expansion,,,,,
2281,,Designated,Geographic expansion,,,,,
2282,,Designated,Geographic expansion,,,,,
2283,,Designated,Geographic expansion,,,,,
2284,,Designated,Geographic expansion,,,,,
2285,,Designated,Geographic expansion,,,,,
2286,,Designated,Geographic expansion,,,,,
2287,,Designated,Geographic expansion,,,,,
2288,,Designated,Geographic expansion,,,,,
2289,,Designated,Geographic expansion,,,,,
2290,,Designated,Geographic expansion,,,,,
2291,,Designated,Geographic expansion,,,,,
2292,,Designated,Geographic expansion,,,,,
2293,,Designated,Geographic expansion,,,,,
2294,,Designated,Geographic expansion,,,,,
2295,,Designated,Geographic expansion,,,,,
2296,,Designated,Geographic expansion,,,,,
2297,,Designated,Geographic expansion,,,,,
2298,,Designated,Geographic expansion,,,,,
2299,,Designated,Unusable (Emergency Services),,,,,FIXED SPELLING/NAMING: incorrect 'Geographic expansion (Emergency Services)' found.
2300,,Designated,023 National Dialling expansion,,,,,
2301,,Designated,023 National Dialling expansion,,,,,
2302,,Designated,023 National Dialling expansion,,,,,
2303,,Designated,023 National Dialling expansion,,,,,
2304,,Designated,023 National Dialling expansion,,,,,
2305,,Designated,023 National Dialling expansion,,,,,
2306,,Designated,023 National Dialling expansion,,,,,
2307,,Designated,023 National Dialling expansion,,,,,
2308,,Designated,023 National Dialling expansion,,,,,
2309,,Designated,023 National Dialling expansion,,,,,
2310,,Designated,Portsmouth National Dialling,2 Digit Area Code,ELNS,,,ADDED MISSING DATA: '2 Digit Area Code'. ADDED MISSING 'ELNS' DATA.
2311,,Designated,Southampton National Dialling,2 Digit Area Code,ELNS,,,ADDED MISSING DATA: '2 Digit Area Code'. ADDED MISSING 'ELNS' DATA.
2312,,Designated,023 National Dialling expansion,,,,,
2313,,Designated,023 National Dialling expansion,,,,,
2314,,Designated,023 National Dialling expansion,,,,,
2315,,Designated,023 National Dialling expansion,,,,,
2316,,Designated,023 National Dialling expansion,,,,,
2317,,Designated,023 National Dialling expansion,,,,,
2318,,Designated,023 National Dialling expansion,,,,,
2319,,Designated,023 National Dialling expansion,,,,,
2320,,Designated,023 Geographic expansion,,,,,
2321,,Designated,023 Geographic expansion,,,,,
2322,,Designated,023 Geographic expansion,,,,,
2323,,Designated,023 Geographic expansion,,,,,
2324,,Designated,023 Geographic expansion,,,,,
2325,,Designated,023 Geographic expansion,,,,,
2326,,Designated,023 Geographic expansion,,,,,
2327,,Designated,023 Geographic expansion,,,,,
2328,,Designated,023 Geographic expansion,,,,,
2329,,Designated,023 Geographic expansion,,,,,
2330,,Designated,023 Geographic expansion,,,,,
2331,,Designated,023 Geographic expansion,,,,,
2332,,Designated,023 Geographic expansion,,,,,
2333,,Designated,023 Geographic expansion,,,,,
2334,,Designated,023 Geographic expansion,,,,,
2335,,Designated,023 Geographic expansion,,,,,
2336,,Designated,023 Geographic expansion,,,,,
2337,,Designated,023 Geographic expansion,,,,,
2338,,Designated,023 Geographic expansion,,,,,
2339,,Designated,023 Geographic expansion,,,,,
2340,,Designated,023 Geographic expansion,,,,,
2341,,Designated,023 Geographic expansion,,,,,
2342,,Designated,023 Geographic expansion,,,,,
2343,,Designated,023 Geographic expansion,,,,,
2344,,Designated,023 Geographic expansion,,,,,
2345,,Designated,023 Geographic expansion,,,,,
2346,,Designated,023 Geographic expansion,,,,,
2347,,Designated,023 Geographic expansion,,,,,
2348,,Designated,023 Geographic expansion,,,,,
2349,,Designated,023 Geographic expansion,,,,,
2350,,Designated,023 Geographic expansion,,,,,
2351,,Designated,023 Geographic expansion,,,,,
2352,,Designated,023 Geographic expansion,,,,,
2353,,Designated,023 Geographic expansion,,,,,
2354,,Designated,023 Geographic expansion,,,,,
2355,,Designated,023 Geographic expansion,,,,,
2356,,Designated,023 Geographic expansion,,,,,
2357,,Designated,023 Geographic expansion,,,,,
2358,,Designated,023 Geographic expansion,,,,,
2359,,Designated,023 Geographic expansion,,,,,
2360,,Designated,023 Geographic expansion,,,,,
2361,,Designated,023 Geographic expansion,,,,,
2362,,Designated,023 Geographic expansion,,,,,
2363,,Designated,023 Geographic expansion,,,,,
2364,,Designated,023 Geographic expansion,,,,,
2365,,Designated,023 Geographic expansion,,,,,
2366,,Designated,023 Geographic expansion,,,,,
2367,,Designated,023 Geographic expansion,,,,,
2368,,Designated,023 Geographic expansion,,,,,
2369,,Designated,023 Geographic expansion,,,,,
2370,,Designated,023 Geographic expansion,,,,,
2371,,Designated,023 Geographic expansion,,,,,
2372,,Designated,023 Geographic expansion,,,,,
2373,,Designated,023 Geographic expansion,,,,,
2374,,Designated,023 Geographic expansion,,,,,
2375,,Designated,023 Geographic expansion,,,,,
2376,,Designated,023 Geographic expansion,,,,,
2377,,Designated,023 Geographic expansion,,,,,
2378,,Designated,023 Geographic expansion,,,,,
2379,,Designated,023 Geographic expansion,,,,,
2380,,Designated,Southampton,2 Digit Area Code,ELNS,,,ADDED MISSING DATA: '2 Digit Area Code'. ADDED MISSING 'ELNS' DATA.
2381,,Designated,Southampton,2 Digit Area Code,ELNS,,,ADDED MISSING DATA: '2 Digit Area Code'. ADDED MISSING 'ELNS' DATA.
2382,,Designated,023 Geographic expansion,,,,,
2383,,Designated,023 Geographic expansion,,,,,
2384,,Designated,023 Geographic expansion,,,,,
2385,,Designated,023 Geographic expansion,,,,,
2386,,Designated,023 Geographic expansion,,,,,
2387,,Designated,023 Geographic expansion,,,,,
2388,,Designated,023 Geographic expansion,,,,,
2389,,Designated,023 Geographic expansion,,,,,
2390,,Designated,023 Geographic expansion,,,,,
2391,,Designated,023 Geographic expansion,,,,,
2392,,Designated,Portsmouth,2 Digit Area Code,ELNS,,,ADDED MISSING DATA: '2 Digit Area Code'. ADDED MISSING 'ELNS' DATA.
2393,,Designated,Portsmouth,2 Digit Area Code,ELNS,,,ADDED MISSING DATA: '2 Digit Area Code'. ADDED MISSING 'ELNS' DATA.
2394,,Designated,023 Geographic expansion,,,,,
2395,,Designated,023 Geographic expansion,,,,,
2396,,Designated,023 Geographic expansion,,,,,
2397,,Designated,023 Geographic expansion,,,,,
2398,,Designated,023 Geographic expansion,,,,,
2399,,Designated,Unusable (Emergency Services),,,,,FIXED SPELLING/NAMING: incorrect 'Portsmouth/Southampton Emergency Services' found.
2400,,Designated,024 National Dialling expansion,,,,,
2401,,Designated,024 National Dialling expansion,,,,,
2402,,Designated,024 National Dialling expansion,,,,,
2403,,Designated,024 National Dialling expansion,,,,,
2404,,Designated,024 National Dialling expansion,,,,,
2405,,Designated,024 National Dialling expansion,,,,,
2406,,Designated,024 National Dialling expansion,,,,,
2407,,Designated,024 National Dialling expansion,,,,,
2408,,Designated,024 National Dialling expansion,,,,,
2409,,Designated,024 National Dialling expansion,,,,,
2410,,Designated,Coventry National Dialling,2 Digit Area Code,,,,ADDED MISSING DATA: '2 Digit Area Code'.
2411,,Designated,024 National Dialling expansion,,,,,
2412,,Designated,024 National Dialling expansion,,,,,
2413,,Designated,024 National Dialling expansion,,,,,
2414,,Designated,024 National Dialling expansion,,,,,
2415,,Designated,024 National Dialling expansion,,,,,
2416,,Designated,024 National Dialling expansion,,,,,
2417,,Designated,024 National Dialling expansion,,,,,
2418,,Designated,024 National Dialling expansion,,,,,
2419,,Designated,024 National Dialling expansion,,,,,
2420,,Designated,024 Geographic expansion,,,,,
2421,,Designated,024 Geographic expansion,,,,,
2422,,Designated,024 Geographic expansion,,,,,
2423,,Designated,024 Geographic expansion,,,,,
2424,,Designated,024 Geographic expansion,,,,,
2425,,Designated,024 Geographic expansion,,,,,
2426,,Designated,024 Geographic expansion,,,,,
2427,,Designated,024 Geographic expansion,,,,,
2428,,Designated,024 Geographic expansion,,,,,
2429,,Designated,024 Geographic expansion,,,,,
2430,,Designated,024 Geographic expansion,,,,,
2431,,Designated,024 Geographic expansion,,,,,
2432,,Designated,024 Geographic expansion,,,,,
2433,,Designated,024 Geographic expansion,,,,,
2434,,Designated,024 Geographic expansion,,,,,
2435,,Designated,024 Geographic expansion,,,,,
2436,,Designated,024 Geographic expansion,,,,,
2437,,Designated,024 Geographic expansion,,,,,
2438,,Designated,024 Geographic expansion,,,,,
2439,,Designated,024 Geographic expansion,,,,,
2440,,Designated,024 Geographic expansion,,,,,
2441,,Designated,024 Geographic expansion,,,,,
2442,,Designated,024 Geographic expansion,,,,,
2443,,Designated,024 Geographic expansion,,,,,
2444,,Designated,024 Geographic expansion,,,,,
2445,,Designated,024 Geographic expansion,,,,,
2446,,Designated,024 Geographic expansion,,,,,
2447,,Designated,024 Geographic expansion,,,,,
2448,,Designated,024 Geographic expansion,,,,,
2449,,Designated,024 Geographic expansion,,,,,
2450,,Designated,024 Geographic expansion,,,,,
2451,,Designated,024 Geographic expansion,,,,,
2452,,Designated,024 Geographic expansion,,,,,
2453,,Designated,024 Geographic expansion,,,,,
2454,,Designated,024 Geographic expansion,,,,,
2455,,Designated,024 Geographic expansion,,,,,
2456,,Designated,024 Geographic expansion,,,,,
2457,,Designated,024 Geographic expansion,,,,,
2458,,Designated,024 Geographic expansion,,,,,
2459,,Designated,024 Geographic expansion,,,,,
2460,,Designated,024 Geographic expansion,,,,,
2461,,Designated,024 Geographic expansion,,,,,
2462,,Designated,024 Geographic expansion,,,,,
2463,,Designated,024 Geographic expansion,,,,,
2464,,Designated,024 Geographic expansion,,,,,
2465,,Designated,024 Geographic expansion,,,,,
2466,,Designated,024 Geographic expansion,,,,,
2467,,Designated,024 Geographic expansion,,,,,
2468,,Designated,024 Geographic expansion,,,,,
2469,,Designated,024 Geographic expansion,,,,,
2470,,Designated,024 Geographic expansion,,,,,
2471,,Designated,024 Geographic expansion,,,,,
2472,,Designated,024 Geographic expansion,,,,,
2473,,Designated,024 Geographic expansion,,,,,
2474,,Designated,024 Geographic expansion,,,,,
2475,,Designated,024 Geographic expansion,,,,,
2476,,Designated,Coventry,2 Digit Area Code,,,,ADDED MISSING DATA: '2 Digit Area Code'.
2477,,Designated,Coventry,2 Digit Area Code,,,,ADDED MISSING DATA: '2 Digit Area Code'.
2478,,Designated,024 Geographic expansion,,,,,
2479,,Designated,024 Geographic expansion,,,,,
2480,,Designated,024 Geographic expansion,,,,,
2481,,Designated,024 Geographic expansion,,,,,
2482,,Designated,024 Geographic expansion,,,,,
2483,,Designated,024 Geographic expansion,,,,,
2484,,Designated,024 Geographic expansion,,,,,
2485,,Designated,024 Geographic expansion,,,,,
2486,,Designated,024 Geographic expansion,,,,,
2487,,Designated,024 Geographic expansion,,,,,
2488,,Designated,024 Geographic expansion,,,,,
2489,,Designated,024 Geographic expansion,,,,,
